Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_2Layer,ClinVec,128,0.667428855788899,0.026408018623582667,0.34654644821177927,0.02109065490607795,0.36420962970209053,0.013956319169812511
