Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_aplasia_45_days,MLP_2Layer,ClinVec,0,128,0.0,11,0.677696461924803,0.6693245910885506,0.33297341971801314,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_2Layer,ClinVec,1,128,0.0,12,0.6782662024968075,0.6650996843553565,0.3396751273993637,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_2Layer,ClinVec,2,128,0.001,13,0.6781237862024406,0.6555839727195225,0.3438251698690645,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_2Layer,ClinVec,3,128,0.0,14,0.6628591241554578,0.7093788735375034,0.3833492168068766,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_2Layer,ClinVec,4,128,0.001,6,0.6785308877919164,0.637757157243562,0.33290930726557844,0.38817005545286504
