Model,Feature_Type,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
CatBoost,Combined,0.8089764074738472,0.04206405940597471,0.5540814992892522,0.08956242292342417,0.36420962970209053,0.013956319169812511
CatBoost,Full Codes,0.8005423632682351,0.029448152524252813,0.5457874950468374,0.06398458329327508,0.36420962970209053,0.013956319169812511
CatBoost,Groups,0.7837166301891386,0.049863669766920506,0.510131681411617,0.09518828073737298,0.36420962970209053,0.013956319169812511
RandomForest,Combined,0.7959982296778871,0.03951564145665393,0.5455116412277712,0.07567235402373235,0.36420962970209053,0.013956319169812511
RandomForest,Full Codes,0.7939750103075058,0.03157360320706544,0.5333739880234354,0.05072746822161373,0.36420962970209053,0.013956319169812511
RandomForest,Groups,0.7755010197115052,0.046734258251689344,0.5129604893780698,0.08469071533362957,0.36420962970209053,0.013956319169812511
XGBoost,Combined,0.8081265764208933,0.04576657288400917,0.5600425440227467,0.08896752463136365,0.36419057751416417,0.013609785333311324
XGBoost,Full Codes,0.7909285966576922,0.03652734200326993,0.5435216994751616,0.08110743313411772,0.3644254795939086,0.01442017471857455
XGBoost,Groups,0.7824944955914703,0.052722648960403955,0.5224680593907636,0.09801167843321303,0.36420962970209053,0.013956319169812511
