Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_1Layer,Kane,10,0.6611328979004176,0.02953834327280438,0.34060166740171205,0.03063540947440705,0.36420962970209053,0.013956319169812511
MLP_1Layer,Kane,50,0.737129367995796,0.03132322752223666,0.44769083042472213,0.03726657585787127,0.3678411657750894,0.018669160088045984
MLP_1Layer,Kane,100,0.7237123694604339,0.028411357406084307,0.4190773005029896,0.03064055350573197,0.3644605114428946,0.013791723918587614
MLP_1Layer,Kane,1000,0.7453514987563116,0.05071574387793114,0.45307007536582306,0.07664554282131532,0.3679657470961678,0.013648673309308981
