Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,MLP_1Layer,Kane,0,10,0.0,20,0.5927729097796476,0.6103620808188832,0.20174962117092482,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,Kane,1,10,0.005,26,0.5999620667623705,0.5688527732810769,0.05747183901974827,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Kane,2,10,0.001,31,0.5874830584258821,0.6662342545591277,0.12279758738970381,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Kane,3,10,0.0,29,0.6165075382197918,0.5816078376876043,0.0857169882381044,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Kane,4,10,0.001,6,0.5745959984609464,0.529098224655716,0.05480001728425365,0.09057301293900184
mimic_cohort_NF_30_days,MLP_1Layer,Kane,0,50,0.01,11,0.6832429377904646,0.6462646092735468,0.13720366637224962,0.09706959706959707
mimic_cohort_NF_30_days,MLP_1Layer,Kane,1,50,0.005,9,0.6635088089875646,0.6123051035187868,0.06368884213928427,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Kane,2,50,0.01,11,0.6365265638756599,0.694585448392555,0.19360856802292567,0.0989010989010989
mimic_cohort_NF_30_days,MLP_1Layer,Kane,3,50,0.0,8,0.6739813726378293,0.664579280155642,0.10520328110998428,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Kane,4,50,0.01,14,0.6520492212104371,0.666117056578729,0.10295898486878138,0.09065679925994449
mimic_cohort_NF_30_days,MLP_1Layer,Kane,0,100,0.01,7,0.6865169495729412,0.6317126269956458,0.14067097952933233,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,Kane,1,100,0.005,3,0.6603024863700168,0.5835924853028883,0.0520287433799625,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Kane,2,100,0.001,2,0.6356650917663348,0.6368678322993044,0.1136461380145469,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Kane,3,100,0.0,6,0.6652158672503093,0.6631201361867705,0.10872133720213702,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Kane,4,100,0.01,5,0.6591744688127913,0.6868155798904927,0.11879274922952487,0.09057301293900184
mimic_cohort_NF_30_days,MLP_1Layer,Kane,0,1000,0.005,7,0.6711850864112341,0.6300607287449393,0.14039097325721908,0.09706959706959707
mimic_cohort_NF_30_days,MLP_1Layer,Kane,1,1000,0.005,8,0.6678277542284782,0.5957761778989519,0.0601796981407851,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Kane,2,1000,0.001,6,0.6352326009449657,0.6406843391614966,0.12013994118962323,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Kane,3,1000,0.0,7,0.6703799635452968,0.628925792106726,0.10447282827898514,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Kane,4,1000,0.01,7,0.6510873127841192,0.6460199933631989,0.09173963389377274,0.09074074074074075
