Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_3Layer,Node2Vec,10,0.6851384686996371,0.04313907810118847,0.3497444569775012,0.045096419473208096,0.36420962970209053,0.013956319169812511
MLP_3Layer,Node2Vec,50,0.7472111173250788,0.03824996647603509,0.4280843350241752,0.04830449593962336,0.368696411088515,0.015420427378721279
MLP_3Layer,Node2Vec,100,0.7694131570799498,0.031196769546203706,0.4874190020433142,0.05330851290174553,0.3718157633934574,0.01588492901401372
MLP_3Layer,Node2Vec,1000,0.7763950172553903,0.03250743714209029,0.48710371948112663,0.05305333143809186,0.3647284886441364,0.013595987642599693
