Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,0,10,0.005,27,0.6855256656445036,0.6473817890153541,0.12157915861177296,0.0969807868252516
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,1,10,0.0,26,0.66552352468375,0.6321568543920935,0.05978237169166306,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,2,10,0.005,34,0.672534451476349,0.7154728332393308,0.12095436876606436,0.09917355371900827
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,3,10,0.01,38,0.67953831086477,0.6340935936631461,0.08818256725188972,0.09833187006145742
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,4,10,0.005,19,0.667227779915352,0.6438111830097892,0.07969010636149723,0.09057301293900184
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,0,50,0.005,14,0.7109440499051646,0.7058379802918036,0.14839049887457373,0.09733700642791551
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,1,50,0.01,13,0.6859632203655238,0.6491330834114339,0.08572688839280274,0.0784313725490196
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,2,50,0.0,11,0.6769159883864994,0.7333897349125775,0.14259312926884238,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,3,50,0.01,6,0.6848499527179214,0.7127136603668703,0.12987709588404575,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,4,50,0.01,16,0.6862504097017371,0.6836112493777998,0.12982920944358328,0.09289099526066351
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,0,100,0.0,7,0.6933049068523411,0.6738980979298755,0.144887778223261,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,1,100,0.005,5,0.6892132067899128,0.6501767913436143,0.08201036756206534,0.07705779334500876
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,2,100,0.005,5,0.6811566728155336,0.738127467569092,0.13152460684758704,0.09917355371900827
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,3,100,0.001,13,0.6850303754250225,0.6868920233463035,0.1050247328495186,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,4,100,0.001,4,0.6774275718581221,0.6949975111996017,0.11557647557788381,0.09057301293900184
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,0,1000,0.005,12,0.6991990201950916,0.6613608586051486,0.11305990653811294,0.0969807868252516
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,1,1000,0.0,6,0.676650904563124,0.6342229700945727,0.061581029852039455,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,2,1000,0.005,12,0.6706080396927879,0.726865952246663,0.1506984158525542,0.0996309963099631
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,3,1000,0.01,15,0.6801978688151277,0.6680881739855475,0.10758425462116829,0.0984182776801406
mimic_cohort_NF_30_days,MLP_1Layer,Word2Vec,4,1000,0.01,8,0.6627655936043778,0.6618549858967977,0.11052406819057531,0.0914179104477612
