Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,0,10,0.005,18,0.6331002837967579,0.6377759529447712,0.1168269506403558,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,1,10,0.0,26,0.6543075442966665,0.48584604242992246,0.0421049605629609,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,2,10,0.005,30,0.6062466560162504,0.642019176536943,0.09696006231857947,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,3,10,0.001,20,0.6071812867776961,0.602930447470817,0.11405778674500441,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,4,10,0.01,20,0.644927536231884,0.5962336153973784,0.10510465625235348,0.09057301293900184
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,0,50,0.01,5,0.6777034469316815,0.6369547780918188,0.10748500439260368,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,1,50,0.001,3,0.6514150222058445,0.5975653914969754,0.06308261603282676,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,2,50,0.001,5,0.6436379748819282,0.6941718368114307,0.12284185857136959,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,3,50,0.001,4,0.6569590923707528,0.6506653001667593,0.14260807672174483,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,4,50,0.001,5,0.6736511906288744,0.6033681765389083,0.07143917918799911,0.09057301293900184
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,0,100,0.005,4,0.6865170934938697,0.6233767473836987,0.13926457686417726,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,1,100,0.01,2,0.6720006322577419,0.5954140751469711,0.06292474815064757,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,2,100,0.005,1,0.6707743100102649,0.6687535250987029,0.1505353035179848,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,3,100,0.01,2,0.6660448914760566,0.6339112006670373,0.11216066938196369,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,4,100,0.005,1,0.6536577458566685,0.6227600796416127,0.09978624959231766,0.09057301293900184
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,0,1000,0.01,3,0.6811563404648613,0.6904457260713467,0.14362600485017912,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,1,1000,0.001,1,0.6651004980995149,0.6221883786316776,0.08676051506168952,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,2,1000,0.01,2,0.6734721773336747,0.705264147396127,0.1839251577019755,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,3,1000,0.01,2,0.6670265150249118,0.6768517231795442,0.12851558877918995,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,Node2Vec,4,1000,0.01,2,0.6587113277186382,0.6274680603948897,0.15507429199245462,0.09057301293900184
