train_loss,val_loss,Fold,Dimension,Epoch
1.388269126985632,1.2569891597958582,0,10,1
1.3588284048737522,1.2487530647610534,0,10,2
1.3185921131708975,1.2456954027952896,0,10,3
1.3179943242141505,1.244729153771571,0,10,4
1.2945824867230282,1.2440661287514385,0,10,5
1.2938755916066147,1.2412368527987925,0,10,6
1.306803118098866,1.241924857137521,0,10,7
1.3025552422236026,1.239201809964743,0,10,8
1.299259532581676,1.2389700388210954,0,10,9
1.2831614553643185,1.2350087913635106,0,10,10
1.282886413866253,1.2367958226932347,0,10,11
1.2837124441228984,1.2413702510934996,0,10,12
1.28519955662449,1.2379646873422459,0,10,13
1.2782478686154743,1.2387050669216515,0,10,14
1.296334818219454,1.2382227139767432,0,10,15
1.283685906652058,1.2396216382184757,0,10,16
1.2906681675659983,1.2374170011198018,0,10,17
1.2851460573205538,1.236913375322377,0,10,18
1.265437909290551,1.2355475086044774,0,10,19
1.2990927222813144,1.2319769803777676,0,10,20
1.2683569118737035,1.2317734143070125,0,10,21
1.277260562449551,1.232813052211526,0,10,22
1.2790700607893,1.2320744049768664,0,10,23
1.261129163669057,1.2307291383474646,0,10,24
1.270940481190476,1.2322443345256902,0,10,25
1.2730434876309626,1.2316028342086858,0,10,26
1.246464805169539,1.2319962217645035,0,10,27
1.2712345881895586,1.2309476789389762,0,10,28
1.258074364593725,1.2323864060388485,0,10,29
1.2709964981489774,1.2369635136130055,0,10,30
1.2614484335246838,1.2356959193912642,0,10,31
1.248765413840992,1.2369055824186794,0,10,32
1.2425384812377858,1.2380503755736842,0,10,33
1.2757335473475844,1.2356988555819346,0,10,34
1.3516347518027079,1.307587337830092,1,10,1
1.3245951520847974,1.2859402827734672,1,10,2
1.3078714862100678,1.2785752936059525,1,10,3
1.2891156025012667,1.2652510002553112,1,10,4
1.2898856452034393,1.2621196464982352,1,10,5
1.2702340526774623,1.259597978636745,1,10,6
1.293593798293657,1.2546156549565801,1,10,7
1.2687581593022685,1.255479923846719,1,10,8
1.2786671484008352,1.2565552931974973,1,10,9
1.2809359743719106,1.2560477539739374,1,10,10
1.2738230238399746,1.254772810762273,1,10,11
1.2760250395953263,1.2517853821206457,1,10,12
1.2514607463136662,1.2523096189095466,1,10,13
1.2618978053456071,1.2497862989277733,1,10,14
1.2594872837784898,1.2488976948129584,1,10,15
1.2673503746903734,1.2448800908692714,1,10,16
1.2642221336797976,1.2445408174490116,1,10,17
1.2515431544913265,1.2371342515553208,1,10,18
1.2471049372051122,1.2428935745207879,1,10,19
1.2387148434718211,1.2378707272465725,1,10,20
1.245532919957263,1.2392932554809803,1,10,21
1.230848866455297,1.2380717272764088,1,10,22
1.253797694728963,1.2359545869636759,1,10,23
1.277366827436357,1.238791015817752,1,10,24
1.2491527626917738,1.2347273252265294,1,10,25
1.2499719740599127,1.2395751334805607,1,10,26
1.2447350371475356,1.2348893435385195,1,10,27
1.251982645580887,1.2328953628114192,1,10,28
1.233633586338588,1.23211316300335,1,10,29
1.2436540464548316,1.236950732286052,1,10,30
1.249682530769672,1.2390104148418726,1,10,31
1.2509367493049726,1.2393128559536155,1,10,32
1.2571978714390566,1.2422562420158072,1,10,33
1.2163945658080106,1.2381652548786617,1,10,34
1.2351823910509692,1.2312694297694151,1,10,35
1.2545885558051402,1.2283152776095057,1,10,36
