Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,MLP_3Layer,ClinVec,0,128,0.005,11,0.6783920249499822,0.6028951187838973,0.08150595514619055,0.09689213893967093
mimic_cohort_NF_30_days,MLP_3Layer,ClinVec,1,128,0.005,19,0.6853421546743844,0.5710147397120219,0.06434338725942584,0.0761904761904762
mimic_cohort_NF_30_days,MLP_3Layer,ClinVec,2,128,0.005,4,0.6506509810178011,0.6310678699003572,0.08369851250145993,0.09881061299176579
mimic_cohort_NF_30_days,MLP_3Layer,ClinVec,3,128,0.0,2,0.641212962551675,0.6782413841022791,0.12390125027447056,0.09824561403508772
mimic_cohort_NF_30_days,MLP_3Layer,ClinVec,4,128,0.01,15,0.6576995425591039,0.6615438858470217,0.12079738987514715,0.09057301293900184
