Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_2Layer,Kane,10,0.6363873526043795,0.025353637031029764,0.09886578641493446,0.018123628908911373,0.0921423710192005,0.009502646408034887
MLP_2Layer,Kane,50,0.6767844504177487,0.027749010144478628,0.12460435952290642,0.029088637781122514,0.0921423710192005,0.009502646408034887
MLP_2Layer,Kane,100,0.6828015848460766,0.027924175154606344,0.12430894406793987,0.0352211653251335,0.09217591657954828,0.009496015100491738
MLP_2Layer,Kane,1000,0.6591494497787688,0.04494914254290462,0.1273578860999211,0.05353980921493946,0.0921423710192005,0.009502646408034887
