Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_aplasia_45_days,CatBoost,Kane,0,50,0.001,0.6981872310992491,0.7178652002256063,0.425238380692256,0.35368043087971274
mimic_cohort_aplasia_45_days,CatBoost,Kane,1,50,0.001,0.7012054296862836,0.6792564815064613,0.3303243363391223,0.35500878734622143
mimic_cohort_aplasia_45_days,CatBoost,Kane,2,50,0.001,0.694665024237544,0.7012563029930543,0.3696750815043963,0.3615720524017467
mimic_cohort_aplasia_45_days,CatBoost,Kane,3,50,0.01,0.702522908531168,0.6725292499319769,0.37011647622078847,0.36261682242990656
mimic_cohort_aplasia_45_days,CatBoost,Kane,4,50,0.005,0.7090689142635075,0.6640051791109194,0.37387119270842867,0.38817005545286504
mimic_cohort_aplasia_45_days,XGBoost,Kane,0,100,0.0,0.6984949936314896,0.7072123519458544,0.372181018973618,0.35368043087971274
mimic_cohort_aplasia_45_days,XGBoost,Kane,1,100,0.0,0.6932723506673978,0.6954433863004829,0.36700420217063123,0.35500878734622143
mimic_cohort_aplasia_45_days,XGBoost,Kane,2,100,0.0,0.6887571142994738,0.6727400093842728,0.34609772641102843,0.3615720524017467
mimic_cohort_aplasia_45_days,XGBoost,Kane,3,100,0.001,0.707593390359305,0.6937222239018049,0.35587287437922693,0.36261682242990656
mimic_cohort_aplasia_45_days,XGBoost,Kane,4,100,0.0,0.7084159212488927,0.6636742914688534,0.34885229091958403,0.38817005545286504
mimic_cohort_aplasia_45_days,RandomForest,Kane,0,100,0.005,0.7013404524352552,0.6949379582628313,0.3644330259818383,0.35368043087971274
mimic_cohort_aplasia_45_days,RandomForest,Kane,1,100,0.001,0.6942029511961448,0.6858526452100251,0.33370571496358614,0.35500878734622143
mimic_cohort_aplasia_45_days,RandomForest,Kane,2,100,0.0,0.6800128304110968,0.6720196673209222,0.3333789372946611,0.3615720524017467
mimic_cohort_aplasia_45_days,RandomForest,Kane,3,100,0.001,0.6950091944048431,0.6854460803579526,0.37618818053661424,0.36261682242990656
mimic_cohort_aplasia_45_days,RandomForest,Kane,4,100,0.005,0.7021292532839949,0.6470507840598475,0.345958916010926,0.38817005545286504
mimic_cohort_aplasia_45_days,CatBoost,Kane,0,100,0.0,0.7007239554580916,0.7236675126903553,0.3839959623766974,0.35368043087971274
mimic_cohort_aplasia_45_days,CatBoost,Kane,1,100,0.0,0.6964535121343611,0.7144899776081151,0.3699979015641666,0.35500878734622143
mimic_cohort_aplasia_45_days,CatBoost,Kane,2,100,0.0,0.6922896555605366,0.694502270068796,0.3705735959559536,0.3615720524017467
mimic_cohort_aplasia_45_days,CatBoost,Kane,3,100,0.01,0.7129428035703217,0.6723402968830305,0.36398299485875246,0.36261682242990656
mimic_cohort_aplasia_45_days,CatBoost,Kane,4,100,0.0,0.7135632857012215,0.654049777010502,0.34854411829515963,0.38817005545286504
mimic_cohort_aplasia_45_days,XGBoost,Kane,0,1000,0.001,0.7182686034437719,0.7027848279751833,0.3759626898500736,0.35368043087971274
mimic_cohort_aplasia_45_days,XGBoost,Kane,1,1000,0.001,0.7226150798870791,0.6989910162678393,0.37255321836189415,0.35500878734622143
mimic_cohort_aplasia_45_days,XGBoost,Kane,2,1000,0.0,0.7036609048247929,0.7028159426898497,0.37991930524427475,0.3615720524017467
mimic_cohort_aplasia_45_days,XGBoost,Kane,3,1000,0.005,0.722432281658712,0.6770301115578801,0.36315539963451715,0.3643192488262911
mimic_cohort_aplasia_45_days,XGBoost,Kane,4,1000,0.0,0.7302611749464959,0.6486332901740757,0.3465097257577535,0.38817005545286504
mimic_cohort_aplasia_45_days,RandomForest,Kane,0,1000,0.005,0.7047028187218084,0.6967428087986463,0.37349826612069237,0.35368043087971274
mimic_cohort_aplasia_45_days,RandomForest,Kane,1,1000,0.001,0.7022055399156532,0.6913561928399925,0.34616717333958225,0.35500878734622143
mimic_cohort_aplasia_45_days,RandomForest,Kane,2,1000,0.001,0.6862347710559833,0.7042103663170696,0.37122529389712633,0.3615720524017467
mimic_cohort_aplasia_45_days,RandomForest,Kane,3,1000,0.005,0.706038606169549,0.6687917586238172,0.36118397065406127,0.36261682242990656
mimic_cohort_aplasia_45_days,RandomForest,Kane,4,1000,0.0,0.7107525518709599,0.6385124442526255,0.32570387290699065,0.38817005545286504
mimic_cohort_aplasia_45_days,CatBoost,Kane,0,1000,0.001,0.7109761223970229,0.707952622673435,0.39882402874034123,0.35368043087971274
mimic_cohort_aplasia_45_days,CatBoost,Kane,1,1000,0.001,0.7061432806554082,0.6873769120781289,0.34203696653089977,0.35500878734622143
mimic_cohort_aplasia_45_days,CatBoost,Kane,2,1000,0.001,0.689677746865025,0.7121076944427923,0.39595862421054934,0.3615720524017467
mimic_cohort_aplasia_45_days,CatBoost,Kane,3,1000,0.01,0.7094445391433707,0.6883937479215164,0.39364124647663157,0.36261682242990656
mimic_cohort_aplasia_45_days,CatBoost,Kane,4,1000,0.0,0.7249377884888496,0.647079556898288,0.34626366324536284,0.38817005545286504
