Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,0,10,0.001,39,0.610467263496748,0.6438774730731037,0.08666663627328673,0.09689213893967093
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,1,10,0.0,43,0.6265783601679885,0.5849024452585839,0.05557761319330852,0.0761904761904762
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,2,10,0.0,39,0.6182821091654241,0.588663282571912,0.0789363519729032,0.09881061299176579
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,3,10,0.0,39,0.6371566829476423,0.618920233463035,0.113527206590918,0.09824561403508772
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,4,10,0.01,34,0.6258995625097973,0.5422266467562634,0.0614469049707476,0.09057301293900184
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,0,50,0.001,12,0.7461221300573705,0.6797990986173708,0.12169866156896056,0.09689213893967093
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,1,50,0.01,13,0.7391674362248932,0.6418590781289938,0.07909358727694484,0.0763888888888889
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,2,50,0.01,10,0.7338799578956655,0.7217898101146831,0.1556975707705676,0.09881061299176579
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,3,50,0.01,15,0.6989993656243568,0.7264105058365758,0.16561876540194562,0.09824561403508772
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,4,50,0.0,10,0.7199991449702877,0.7475526796084287,0.13806404168990638,0.09057301293900184
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,0,100,0.0,6,0.7366172386527815,0.7274654342678175,0.1283622469163865,0.09689213893967093
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,1,100,0.005,5,0.7484190230573914,0.6245207463576724,0.09606277286806188,0.07625649913344887
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,2,100,0.01,6,0.7552996281592487,0.7489001692047378,0.19789587811794024,0.09881061299176579
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,3,100,0.001,6,0.7226492836122351,0.7288076709282935,0.18436007524808165,0.09824561403508772
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,4,100,0.0,6,0.7426324939791659,0.7598722415795587,0.13492032323993663,0.09057301293900184
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,0,1000,0.0,3,0.7361136067242052,0.6981132075471698,0.10930166006424305,0.09689213893967093
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,1,1000,0.0,3,0.7173161016376118,0.6728295135043026,0.08511425574608197,0.0761904761904762
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,2,1000,0.001,3,0.7371610709199931,0.7127467569091934,0.14210795510180374,0.09881061299176579
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,3,1000,0.0,3,0.7070015697316236,0.7608393551973318,0.2445939171365322,0.09824561403508772
mimic_cohort_NF_30_days,MLP_3Layer,Node2Vec,4,1000,0.01,3,0.7373918743676343,0.7185581549693049,0.1558466953103304,0.09057301293900184
