train_loss,val_loss,Fold,Dimension,Epoch
1.3267169704336692,1.3425377502555418,0,10,1
1.303125708635327,1.337557557262952,0,10,2
1.3129662746704316,1.3276054072815993,0,10,3
1.29015228794413,1.3184713401036592,0,10,4
1.304635644922776,1.311529156695606,0,10,5
1.3115243231265532,1.3035563503807273,0,10,6
1.2972669423778782,1.3066082174264932,0,10,7
1.292617592702641,1.3077425361517947,0,10,8
1.2812585451900436,1.3042109045298291,0,10,9
1.279473365421664,1.2993963808450015,0,10,10
1.2811902533935118,1.3001676260502866,0,10,11
1.2944519874291176,1.3021081862905692,0,10,12
1.2783277280301326,1.2938524320323423,0,10,13
1.289832520443023,1.2945037952790617,0,10,14
1.2856019715642677,1.2884033861374888,0,10,15
1.2982320869325126,1.288539133326749,0,10,16
1.2668968026374052,1.2842325163289967,0,10,17
1.2821813754331457,1.2826636908929558,0,10,18
1.2601166475426753,1.2789274194237217,0,10,19
1.2812123229926835,1.28167278471543,0,10,20
1.2820586206204863,1.2849730465314895,0,10,21
1.2745882225371832,1.280333525688504,0,10,22
1.2708019853266765,1.2811930385822987,0,10,23
1.2637244876533065,1.2813701620417137,0,10,24
1.2654479450835914,1.2855178631643036,0,10,25
1.2645959455225295,1.27851889229022,0,10,26
1.2721317056612307,1.280998291848581,0,10,27
1.2779117671383287,1.283698073084009,0,10,28
1.2696723495510216,1.2828067976211193,0,10,29
1.2897289309644113,1.2784204263392045,0,10,30
1.2804901639271284,1.2805696910276023,0,10,31
1.2366748789701814,1.274339461125402,0,10,32
1.2693185159317848,1.2768061600321623,0,10,33
1.273140965279041,1.2736516926862016,0,10,34
1.265575937897962,1.2731869561092093,0,10,35
1.2779972096528656,1.2750743241082096,0,10,36
1.281000572432533,1.276721278491067,0,10,37
1.2485354264297888,1.272155346749704,0,10,38
1.2626208809850925,1.2727465043591044,0,10,39
1.269250769858201,1.2755068509555232,0,10,40
1.2869164156788053,1.2778356855764,0,10,41
1.2867639477935953,1.275220102817868,0,10,42
1.2687462396068607,1.2779703992831557,0,10,43
1.2617120974093203,1.275975113511924,0,10,44
1.2605375695521885,1.2744088633989314,0,10,45
1.2599582551443305,1.273282184798674,0,10,46
1.245020128595389,1.2713270033965132,0,10,47
1.2893368719332248,1.2723935155090569,0,10,48
1.244926807289593,1.2759931287852688,0,10,49
1.254498770366863,1.2771385851959303,0,10,50
1.3443679332392313,1.3330205202187873,1,10,1
1.3250470682925373,1.3254581739682654,1,10,2
1.3160743508874049,1.3210653315023322,1,10,3
1.3298479322879293,1.318382718547742,1,10,4
1.3293704516211096,1.3174735120230696,1,10,5
1.3243326632954378,1.320618722888723,1,10,6
1.3060050695772423,1.3164528236378934,1,10,7
1.3159741898619166,1.3194178733508701,1,10,8
1.3099910887417578,1.3172024769643276,1,10,9
1.2977123710408731,1.3133663084781366,1,10,10
1.302414151751373,1.313143047372983,1,10,11
1.3007946839240554,1.3115743875844381,1,10,12
1.2957353673720888,1.3087358615754587,1,10,13
1.3065194851845994,1.30931004628358,1,10,14
1.293614558614604,1.3060867273015069,1,10,15
1.2914997432127946,1.3068820932151761,1,10,16
1.314430270900549,1.3088241775518148,1,10,17
1.2890783204957363,1.30660013972733,1,10,18
1.3012650730441178,1.3072254271316393,1,10,19
1.2778450139000042,1.3062149777081797,1,10,20
1.2862516816298053,1.303220594201964,1,10,21
1.2855004875722997,1.3010753848622576,1,10,22
1.282146105517482,1.2987688649885138,1,10,23
1.2850359990990443,1.2990919958275502,1,10,24
1.2645593531392487,1.2987051206115656,1,10,25
1.2663878644680109,1.2963291378938104,1,10,26
1.2915794067164674,1.2952264024582483,1,10,27
1.2692257149718846,1.292672398645934,1,10,28
1.2755765103714394,1.2962154700894113,1,10,29
1.261439903537404,1.2953192608709247,1,10,30
1.2633111713782985,1.2996699860302188,1,10,31
1.268881571471819,1.298462809665958,1,10,32
1.2808097419438829,1.2980152556008318,1,10,33
1.2809870926459574,1.2931927314735123,1,10,34
1.2704404949545434,1.295211688078157,1,10,35
1.2554898463120368,1.2935259879444905,1,10,36
1.2803476434507226,1.292483600528859,1,10,37
1.2836414252629529,1.292974897629027,1,10,38
1.2818414648572747,1.2909011293343768,1,10,39
1.2536027157110687,1.2903153428100875,1,10,40
