Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_3Layer,Word2Vec,10,0.7196161523772951,0.05062929169131919,0.14890538886879418,0.0364783770477284,0.0921423710192005,0.009502646408034887
MLP_3Layer,Word2Vec,50,0.7180899223554226,0.06327262394489937,0.17163397222177706,0.06364370655060181,0.0921423710192005,0.009502646408034887
MLP_3Layer,Word2Vec,100,0.7186906787611512,0.051679096668329434,0.17485136337394866,0.08044220542142047,0.0920926340307772,0.00938730651413322
MLP_3Layer,Word2Vec,1000,0.7148093864932544,0.06010361358049992,0.1684767636941566,0.07369974567252288,0.0921423710192005,0.009502646408034887
