train_loss,val_loss,Fold,Dimension,Epoch
1.1244937422853079,1.0671371542528432,0,10,1
1.0779425879689724,1.048834104822407,0,10,2
1.0612648665781594,1.039992094138682,0,10,3
1.0514457592065785,1.0343331327691192,0,10,4
1.041342922866221,1.0289602514723657,0,10,5
1.0341854198131997,1.023853943085216,0,10,6
1.030964524010447,1.0221030203488215,0,10,7
1.0378823061167084,1.0190258569330248,0,10,8
1.0347851699923876,1.0157755160983575,0,10,9
1.0340204274432259,1.0148387043162033,0,10,10
1.0305232559425244,1.0160080663606759,0,10,11
1.0239315088244452,1.015344750318235,0,10,12
1.0242383471186858,1.014316955181618,0,10,13
1.0194176438925924,1.010936396321484,0,10,14
1.025661403742883,1.0128980124401672,0,10,15
1.0235095022134406,1.0122094191888589,0,10,16
1.0317309914661985,1.0117262337162363,0,10,17
1.0104801509691321,1.009489169176097,0,10,18
1.017883243126405,1.0093812499050276,0,10,19
1.016263573214134,1.0085399102453565,0,10,20
1.0171463241735106,1.0087235071684768,0,10,21
1.0109899469537518,1.0059630539956523,0,10,22
1.025019047423179,1.0069869601637644,0,10,23
1.0204392237692885,1.0091780200909264,0,10,24
1.0154132598181935,1.0066679127471152,0,10,25
1.0200068771962547,1.0055930362620824,0,10,26
1.0176043192545572,1.0058652432180182,0,10,27
1.031646596620295,1.0041351213668532,0,10,28
1.0088790806677523,1.0038971347856245,0,10,29
1.0120956168164872,1.0030376456844579,0,10,30
1.019639245422237,1.000885193764719,0,10,31
1.0171361105782646,1.0037394453892554,0,10,32
1.0082061491150787,1.003165267673325,0,10,33
1.0169989789248006,1.0028999844363828,0,10,34
1.0115283555372407,1.0050706197727586,0,10,35
1.019409023308606,1.0021626779434596,0,10,36
1.0090413956415085,1.0035946836329337,0,10,37
1.0218459380092582,1.003703380776716,0,10,38
1.0116461949318833,1.0025923178032004,0,10,39
1.01532173393676,1.0027491357964529,0,10,40
1.024689166935828,1.0041148984540862,0,10,41
1.1523670177475598,1.1161966279186277,1,10,1
1.1081017113843628,1.0791708896995882,1,10,2
1.077470881853572,1.0600175572176163,1,10,3
1.0592981921346063,1.0451707067239493,1,10,4
1.0529156954064158,1.0343919356200817,1,10,5
1.0466752532717587,1.029438673457337,1,10,6
1.0440938871766408,1.0224194646278686,1,10,7
1.033894606375079,1.0164211656429885,1,10,8
1.0378084524188014,1.0136748667462085,1,10,9
1.0325217338326969,1.009467690413838,1,10,10
1.029255400887139,1.0070253453782754,1,10,11
1.0372451286728832,1.0066575483914517,1,10,12
1.0207287616078602,1.0010585035015205,1,10,13
1.0242048520827471,0.9987389278550827,1,10,14
1.0257680473677027,0.9985831214128982,1,10,15
1.0270044110796037,0.9979642743274234,1,10,16
1.0279160959337474,1.0005513377531086,1,10,17
1.0200198377598135,0.9971541397577519,1,10,18
1.0198754366986658,0.9935064098420091,1,10,19
1.0248395314720846,0.9974497847513394,1,10,20
1.0181879945639072,0.9900252571411673,1,10,21
1.0250204659619995,0.9973948948290029,1,10,22
1.0148117452934322,0.9919776509048341,1,10,23
1.0225886917431886,0.9936203779427832,1,10,24
1.0230957169417636,0.9945158400106787,1,10,25
1.0100851535400086,0.995797584991868,1,10,26
1.0141174695970216,0.9911417874765833,1,10,27
1.0083453053737261,0.9918023428253885,1,10,28
1.0182801388781038,0.9877687370548835,1,10,29
1.0179468634523618,0.9928279066959289,1,10,30
1.0056482191189045,0.9930729040198283,1,10,31
1.0065322569466748,0.9884907864809632,1,10,32
1.011760172498514,0.9905833968214945,1,10,33
1.0122273482450537,0.9878202608781095,1,10,34
1.01348346198826,0.9919930237913807,1,10,35
1.0113069977391074,0.992462412354154,1,10,36
1.0085954134112889,0.9877822921238374,1,10,37
1.0059477220864022,0.988343878203288,1,10,38
1.0116990603177771,0.9894275844940833,1,10,39
1.1007841516166665,1.0804001235961913,2,10,1
1.0833479608411045,1.069293842315674,2,10,2
1.0759614819737584,1.0602379171053569,2,10,3
1.0642389283980593,1.0528042221069336,2,10,4
1.0594566620076413,1.0444391457239788,2,10,5
1.0480159170078467,1.0392757161458333,2,10,6
