Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_2Layer,Kane,10,0.6253977181149143,0.021909216809439924,0.3321128895087208,0.04880119127336103,0.36420962970209053,0.013956319169812511
MLP_2Layer,Kane,50,0.7183643928070698,0.021407821684246552,0.4131399947552435,0.031046351491627988,0.3642814465486128,0.014110511635436113
MLP_2Layer,Kane,100,0.7148323590930747,0.028622507572540576,0.39889277486367236,0.036280312706887495,0.36439729954562156,0.013807177228069878
MLP_2Layer,Kane,1000,0.720604172950889,0.027068585941902205,0.41628881777164306,0.053216241049743346,0.3646759267102022,0.014225297858335728
