train_loss,val_loss,Fold,Dimension,Epoch
1.1367494026326244,1.0550856524098482,0,10,1
1.0757640672766644,1.0327566259640153,0,10,2
1.0591956002371652,1.0126608931139272,0,10,3
1.0514888818713202,1.0021934424339491,0,10,4
1.042285118339965,0.995963986194519,0,10,5
1.0134341585463371,0.989123170792612,0,10,6
1.0236114525646898,0.9765635386121698,0,10,7
1.0032856966891397,0.9704791203746148,0,10,8
1.0132949197267647,0.9676928516252039,0,10,9
1.0088575722514719,0.9614049124144876,0,10,10
0.9898067979832367,0.9481664559222888,0,10,11
0.9858566142017057,0.9504398562835087,0,10,12
0.992509196658559,0.9447187725531729,0,10,13
0.9791663357436533,0.9376777753221563,0,10,14
0.9788807357566944,0.9408313241396054,0,10,15
0.9709595966536559,0.9269697831105672,0,10,16
0.9763126973533236,0.9247682986421435,0,10,17
0.9661917439652279,0.9239091494899203,0,10,18
0.9561078318404361,0.9233275041564398,0,10,19
0.9645802270798456,0.9129900567869362,0,10,20
0.958699823857341,0.9108574435843252,0,10,21
0.9707512059813947,0.9014017443668774,0,10,22
0.9664287527649053,0.9048103288667896,0,10,23
0.9478646469906004,0.8964813920023428,0,10,24
0.9375510695558157,0.8871268483361826,0,10,25
0.9479807725357466,0.8921504846365864,0,10,26
0.9540770647195062,0.8897199462836897,0,10,27
0.963040580512574,0.8948106144515562,0,10,28
0.9514329235005823,0.8890185453917433,0,10,29
0.9375740714695142,0.8836343619284199,0,10,30
0.9503076904802342,0.8821337424533467,0,10,31
0.9236949660022806,0.8800619056428278,0,10,32
0.9536264257648224,0.8764097431818118,0,10,33
0.938127332888775,0.8702594547500864,0,10,34
0.9475972422408268,0.8723607556130536,0,10,35
0.932008195170211,0.8648067258465063,0,10,36
0.9335019579585294,0.8748967081629351,0,10,37
0.9563156807151146,0.8710120485751414,0,10,38
0.9235703304440832,0.862243375505607,0,10,39
0.9207232575979292,0.8668637936433288,0,10,40
0.9192405021462134,0.8611890808451541,0,10,41
0.9330168019170346,0.864011162060198,0,10,42
0.922467901889335,0.8657086013068616,0,10,43
0.9288578799545888,0.8625977260570636,0,10,44
0.9438099104918801,0.8663959714530812,0,10,45
0.891401647879717,0.8558446990623885,0,10,46
0.9162168467266959,0.8534531250608393,0,10,47
0.9305802212985653,0.8546236170750565,0,10,48
0.9325772453292309,0.8534501392977635,0,10,49
0.9170743867230464,0.8607175057844969,0,10,50
1.065969029632238,1.0511373305300888,1,10,1
1.0471250183080059,1.0388880294129612,1,10,2
1.0400238148278738,1.0270548353683542,1,10,3
1.0335091694904108,1.0201058415052398,1,10,4
1.018715525745452,1.0107741850698917,1,10,5
1.0224877714018936,0.9965574751289361,1,10,6
1.0003693617948584,0.9873045668018351,1,10,7
1.005918649709989,0.9703009437264054,1,10,8
0.9891924528555509,0.9684612845302522,1,10,9
0.9808842661378783,0.9523034781639423,1,10,10
0.9704343706840878,0.9388640262899947,1,10,11
0.9690609367364252,0.9361418026571567,1,10,12
0.9682067462943377,0.9229111963763622,1,10,13
0.9709086723867603,0.9169167975501951,1,10,14
0.9624753764626585,0.9083827077895775,1,10,15
0.9581813280231053,0.9150188533491537,1,10,16
0.9478633850440693,0.9018340329147199,1,10,17
0.9373305008671464,0.8916464529367013,1,10,18
0.9520890214461073,0.888579671180417,1,10,19
0.9406910236431697,0.8919837845056678,1,10,20
0.9574429839973545,0.8942542314330902,1,10,21
0.9412425443790636,0.8972148680865616,1,10,22
0.9288847341227789,0.8894299210656395,1,10,23
