Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_3Layer,Word2Vec,10,0.6498957899225467,0.029114210762183203,0.0973587777894382,0.0220970118038454,0.09219676218231523,0.009551011168526033
MLP_3Layer,Word2Vec,50,0.6951059447714034,0.045213074953498175,0.12381421438535829,0.026160185832048186,0.09235172295267224,0.009403907427086638
MLP_3Layer,Word2Vec,100,0.6748603024786531,0.04256208322360199,0.11038383696381163,0.03039876710937687,0.09243599317176564,0.009691395297214703
MLP_3Layer,Word2Vec,1000,0.676830841276019,0.046399271883787,0.1081830517573159,0.020624343304330946,0.09289665264975941,0.009602160856850657
