Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,MLP_1Layer,ClinVec,0,128,0.001,6,0.6215210986111285,0.5432549079520281,0.06200874094476476,0.09689213893967093
mimic_cohort_NF_30_days,MLP_1Layer,ClinVec,1,128,0.0,8,0.6405873184644718,0.5184565902700861,0.04030471143356304,0.0761904761904762
mimic_cohort_NF_30_days,MLP_1Layer,ClinVec,2,128,0.005,4,0.5927982040140353,0.6290468133107726,0.09658179603517482,0.09881061299176579
mimic_cohort_NF_30_days,MLP_1Layer,ClinVec,3,128,0.01,3,0.5881913266010196,0.6248870900500277,0.09372979030881941,0.09824561403508772
mimic_cohort_NF_30_days,MLP_1Layer,ClinVec,4,128,0.01,6,0.6301194904022914,0.5961713953874233,0.10079107709608623,0.09057301293900184
