Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,0,128,0.0,19,0.7319947860152328,0.7199379582628314,0.3812386434690544,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,1,128,0.0,19,0.7351972275051987,0.7028691288747404,0.36268619473247005,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,2,128,0.0,35,0.7291024312526021,0.7323962277866994,0.4224192207373372,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,3,128,0.001,25,0.7256567800987623,0.740605254406385,0.4677323963058948,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,4,128,0.005,28,0.7389331472369004,0.6644799309451876,0.3521339750019111,0.38817005545286504
