train_loss,val_loss,Fold,Dimension,Epoch
1.1332974878157147,1.0850945351631462,0,10,1
1.0815959093239984,1.0469680185049353,0,10,2
1.0458354499769507,1.0208916279927895,0,10,3
1.0262028214353953,1.0033209746597025,0,10,4
1.0219856262207032,0.9944194382443937,0,10,5
1.0070204796011157,0.990057320266888,0,10,6
0.9919679866814465,0.9757842222520311,0,10,7
0.995212589682506,0.9743475914989115,0,10,8
0.9900292903987024,0.9665463983074337,0,10,9
1.0014479382437949,0.9688689693894975,0,10,10
0.9895273615361247,0.9713530341948767,0,10,11
1.0013532997905343,0.9663713959098948,0,10,12
0.9787927592022819,0.9639619383420841,0,10,13
0.9891137875385166,0.9591313875106711,0,10,14
0.9777164372351352,0.9612681691865834,0,10,15
1.0018864562545997,0.9681209011717877,0,10,16
0.9851451281435001,0.9584850129156737,0,10,17
0.986718237424736,0.9581500589106827,0,10,18
0.980583421537348,0.9567367753018599,0,10,19
0.9878182310495317,0.9522551095673341,0,10,20
0.976757318089961,0.9569155152612416,0,10,21
0.9709666968872829,0.9513912651295887,0,10,22
0.9729149504477933,0.9555716093848733,0,10,23
0.9857534554680929,0.9468048711206267,0,10,24
0.9728523262292456,0.9487831201450629,0,10,25
0.9661108968667609,0.949346942060134,0,10,26
0.9622267823782027,0.946696914318878,0,10,27
0.9769347354738855,0.9472331362710872,0,10,28
0.989033577802512,0.9492519454908648,0,10,29
0.9664184665087587,0.9516365265391934,0,10,30
0.9624822043977662,0.9443349484678331,0,10,31
0.9728658095650051,0.9422207432733455,0,10,32
0.9568601327900067,0.9425737758066008,0,10,33
0.9656013370300672,0.9459637161514042,0,10,34
0.9806087643957039,0.943754085550253,0,10,35
0.9665075440337693,0.9474700115491461,0,10,36
0.9668150868228257,0.9418800777903054,0,10,37
0.9539785870854158,0.9420760532203744,0,10,38
0.9553817077699902,0.9428929539880381,0,10,39
0.9842717070016802,0.9461584129704852,0,10,40
0.9638042213013454,0.9432904744009983,0,10,41
0.9660099108520255,0.9464806590874332,0,10,42
0.96127223850037,0.9437721751401912,0,10,43
0.9463128186654354,0.9422114501833027,0,10,44
0.970618522438697,0.9475483334350902,0,10,45
0.9644133660610665,0.9413147751911672,0,10,46
0.9562361241374203,0.9443783567479157,0,10,47
0.9659831060879472,0.9429496815111781,0,10,48
0.9562018487270821,0.93964642113462,0,10,49
0.9647400936971787,0.94208045082835,0,10,50
1.0586828697134711,1.0371104183542441,1,10,1
1.038658844044961,1.012320528866151,1,10,2
1.016694596169096,0.9944900729872602,1,10,3
1.012122609236159,0.980187885072408,1,10,4
0.9875288454321004,0.9656722737192412,1,10,5
0.9858475811376262,0.9546456866518445,1,10,6
0.9875882598978594,0.9508304435645015,1,10,7
0.9837780792846171,0.9427493398235204,1,10,8
0.9666757448626795,0.935817130300822,1,10,9
0.9846594029918102,0.9314372976257045,1,10,10
0.9781404164907438,0.9302257948572887,1,10,11
0.9649262400491351,0.9268412391510137,1,10,12
0.9714333719258305,0.9240350479587329,1,10,13
0.953551587812311,0.9165713822811867,1,10,14
0.9556668414164344,0.9197802040896547,1,10,15
0.9512415345165751,0.9168318433626605,1,10,16
0.9569144443508787,0.9155203778479717,1,10,17
0.9494291086379535,0.9163352352792675,1,10,18
0.9650011491418182,0.9154483750400496,1,10,19
0.9475950952572787,0.9124842664780565,1,10,20
0.959580180051424,0.9134615572366389,1,10,21
0.9414331291637056,0.9091375952060773,1,10,22
0.9602319175853619,0.9141293819699061,1,10,23
0.9528226725366292,0.9077822446922379,1,10,24
0.9397055350374321,0.9045445301153578,1,10,25
0.9369547595390174,0.9060685778537658,1,10,26
0.9402546497506961,0.9048677455078652,1,10,27
0.9663163771935049,0.9096542587883765,1,10,28
0.9522160808807805,0.9064259987191098,1,10,29
0.9345410304899319,0.9030066622385474,1,10,30
0.9419027966920979,0.9007300804497101,1,10,31
0.9439084841547958,0.8986783850500725,1,10,32
0.946450092115569,0.9053312643779307,1,10,33
0.9540077149123574,0.9047996531318964,1,10,34
0.9326358520418877,0.9052379318419146,1,10,35
0.9320717993425787,0.9029761620802645,1,10,36
0.9386691824780415,0.9032276590400492,1,10,37
0.9583837023186346,0.9026039297832835,1,10,38
0.9327356995988348,0.9015599974585413,1,10,39
0.9285910143443289,0.9061401276961651,1,10,40
0.9329140065214616,0.9031096844748593,1,10,41
0.9324892331519592,0.9010791251006274,1,10,42
1.0698043731092066,1.0309368944168091,2,10,1
1.050022160197635,1.0127614498138429,2,10,2
1.0307437987289843,0.9947886117299398,2,10,3
1.0157531919403902,0.9855560286839803,2,10,4
1.0039241255347504,0.9739530634880066,2,10,5
1.0032554898148822,0.9793526776631674,2,10,6
1.0111288780075767,0.9769686484336852,2,10,7
0.9995719285271457,0.9658937708536783,2,10,8
0.994564300276547,0.9678813163439433,2,10,9
0.999815649710214,0.9637138891220093,2,10,10
1.005583930343253,0.9655820926030477,2,10,11
0.9888074677072928,0.9617842475573222,2,10,12
1.0022878476055102,0.956254845460256,2,10,13
