train_loss,val_loss,Fold,Dimension,Epoch
1.355367276657141,1.2747634628612068,0,10,1
1.29691970490953,1.2493752113272025,0,10,2
1.2914959597245357,1.23611284012655,0,10,3
1.2690285735153126,1.2229716901789507,0,10,4
1.2644299183165628,1.2186230005189889,0,10,5
1.2569705142358845,1.212355215267913,0,10,6
1.2500417899857297,1.2070975047924666,0,10,7
1.2620050507869447,1.2019282650456784,0,10,8
1.2431643414155147,1.1996350182484703,0,10,9
1.2254752519598417,1.2018822506473743,0,10,10
1.220037816243879,1.2077902291991212,0,10,11
1.2259424240395214,1.206132530520306,0,10,12
1.2098607649073077,1.2085829909935286,0,10,13
1.2075299469477823,1.2150140617159826,0,10,14
1.2136996223025345,1.214509150576359,0,10,15
1.2084954104355077,1.218108555735901,0,10,16
1.2039635637730504,1.211862568865618,0,10,17
1.185671007804323,1.2247706829920362,0,10,18
1.2380781852457512,1.2198252526807114,0,10,19
1.313184908743184,1.2684415728729284,1,10,1
1.3007951308636343,1.2669814133055761,1,10,2
1.2961750992457453,1.256574047998592,1,10,3
1.2754678211024046,1.2537922490777755,1,10,4
1.271399703342189,1.2401991653946676,1,10,5
1.2655578000561178,1.2363849879711972,1,10,6
1.2618417459480504,1.2356333338976186,1,10,7
1.244378893587736,1.239981384871289,1,10,8
1.2454820138853748,1.2282254201404916,1,10,9
1.2258072792949324,1.2274843974063034,1,10,10
1.2237479960711788,1.2213482741883723,1,10,11
1.2105605193618094,1.2208539989243943,1,10,12
1.2280465533330065,1.2217122292546632,1,10,13
1.2377010593496962,1.2214787258524733,1,10,14
1.2207813886419001,1.225756709780172,1,10,15
1.2294074743006376,1.221923452216506,1,10,16
1.2173528686940707,1.213763767838058,1,10,17
1.185672617001371,1.2145383553415292,1,10,18
1.2096807704453545,1.214995614300043,1,10,19
1.2276254065080952,1.2126136766057176,1,10,20
1.2100996790143166,1.222399867239346,1,10,21
1.2153908638489581,1.224906121801966,1,10,22
1.2136676229906167,1.2198888581031637,1,10,23
1.2068044897758954,1.2182108006942427,1,10,24
1.1905201879790352,1.2129879601553661,1,10,25
1.198485968787016,1.2164253147732638,1,10,26
1.1846761200788558,1.21717832280382,1,10,27
1.19831036812377,1.212284695177605,1,10,28
1.1899490705237585,1.2161246126322853,1,10,29
1.1816775384450913,1.2143181958153721,1,10,30
1.203576792447922,1.2223740723662595,1,10,31
1.1946349116905108,1.222602916660376,1,10,32
1.1876767870913847,1.221930982643513,1,10,33
1.188108857848013,1.2191115441949891,1,10,34
1.2237286315089704,1.2178597027910862,1,10,35
1.2030250892550804,1.2178380235801993,1,10,36
1.2148469402201505,1.2151811989998285,1,10,37
1.1984553830180422,1.2128223685764399,1,10,38
1.4065549345838997,1.3580918626830853,2,10,1
1.3169208862286903,1.331736032823223,2,10,2
1.3440798279288766,1.3021136209671358,2,10,3
1.3246359451389536,1.2932398244471532,2,10,4
1.2971071507825163,1.280614971188804,2,10,5
1.2819105192220017,1.2747186420211656,2,10,6
1.2810340220833714,1.2637167490368961,2,10,7
1.2704072614094037,1.2586673767335954,2,10,8
1.2802476271604881,1.2526457010631493,2,10,9
1.2520535097811327,1.254359190680505,2,10,10
1.2684781623609138,1.2502572493741162,2,10,11
1.2627338937946133,1.2442186645709485,2,10,12
1.254314753836963,1.2380337152572232,2,10,13
1.2481746322069414,1.2399201837491818,2,10,14
1.2477920583355955,1.236226286868183,2,10,15
1.2393137625047377,1.2340415711186408,2,10,16
1.2619197149098893,1.2259912047904595,2,10,17
1.2539459389128607,1.2229723208978898,2,10,18
1.2427464598542326,1.221849524846641,2,10,19
1.2111599273059195,1.2142410324608268,2,10,20
1.2592806668826195,1.21775140721026,2,10,21
1.2233630668866884,1.2164710795010574,2,10,22
1.2409362141346876,1.218447334236569,2,10,23
1.22335507875278,1.2156443039006515,2,10,24
1.226178476304719,1.2144156419532985,2,10,25
1.2457217072551345,1.212168675312147,2,10,26
1.2305666630640453,1.2111229892984798,2,10,27
1.2254771380435614,1.2079393293267937,2,10,28
1.209289667628584,1.216118313149597,2,10,29
1.228179556506497,1.208290851671636,2,10,30
1.2358934623656017,1.2122345688522502,2,10,31
1.2453065963336083,1.2086757801054768,2,10,32
1.2294194039764939,1.210922719899614,2,10,33
1.2137395532536897,1.2092480915848927,2,10,34
1.2353897178089701,1.2103710142515038,2,10,35
1.2110229656968639,1.209854322095071,2,10,36
1.2079054970285554,1.2177007743819497,2,10,37
1.2526867664777315,1.214515475460563,2,10,38
1.347407899616316,1.211791123885157,3,10,1
1.3069823433632402,1.2140022279814133,3,10,2
1.2970105397637817,1.2081458928182969,3,10,3
1.3154424256223818,1.2138185411904034,3,10,4
1.2889940819043793,1.2155182501765724,3,10,5
1.2746908681622489,1.2188254940254954,3,10,6
1.2605275729927772,1.219941267774677,3,10,7
1.263316113239629,1.2201786474490675,3,10,8
1.2689584950453285,1.2209209719066665,3,10,9
1.2702297756546421,1.2243432321910903,3,10,10
1.2655870892957848,1.2294671722375865,3,10,11
1.2566249045234401,1.2364781026036042,3,10,12
1.2613992722058422,1.2374385953515838,3,10,13
1.359389757187947,1.2423806290062287,4,10,1
1.3357240203675238,1.2232308921570567,4,10,2
1.304828750503891,1.212881944019114,4,10,3
1.3089660837473562,1.2136314283114298,4,10,4
1.3010802279809617,1.2118016312681053,4,10,5
1.2709932089760057,1.2108145708827573,4,10,6
1.2754966476743885,1.2152563380531258,4,10,7
1.254184837254687,1.214238801301217,4,10,8
1.2623959620118386,1.2147252827951913,4,10,9
1.2343824477339642,1.216569311934115,4,10,10
1.2446810566642017,1.2211092630284568,4,10,11
1.2473677448467744,1.2238500032513435,4,10,12
1.258408976830662,1.2197054397755598,4,10,13
1.2619741839675165,1.2195825026372746,4,10,14
1.2506444496456004,1.2204839632848576,4,10,15
1.216749561730627,1.2222054364233172,4,10,16
1.244731668079869,1.1925104751876219,0,50,1
1.208037229816309,1.1835447502032908,0,50,2
1.1551255694987101,1.2022732785566914,0,50,3
