Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_3Layer,Kane,10,0.6086365387621206,0.03399691368058275,0.08361496245669703,0.012713484328199891,0.0921423710192005,0.009502646408034887
MLP_3Layer,Kane,50,0.6840644953080924,0.03861785396492904,0.12540150542792491,0.042833641988227644,0.0921423710192005,0.009502646408034887
MLP_3Layer,Kane,100,0.6734614331554075,0.04305103053982863,0.12236427676643187,0.023972445788357125,0.09217591657954828,0.009496015100491738
MLP_3Layer,Kane,1000,0.6843809613736489,0.04661445652709505,0.13290837717994564,0.04138559289685217,0.0921423710192005,0.009502646408034887
