train_loss,val_loss,Fold,Dimension,Epoch
1.3683561730678135,1.3539385434276778,0,10,1
1.3432533585962385,1.338302504077407,0,10,2
1.3138174415682238,1.329834311404141,0,10,3
1.3133981895781988,1.3227560009634445,0,10,4
1.317298742337889,1.3173017834644614,0,10,5
1.2978508645914142,1.311378649769956,0,10,6
1.2995492154139836,1.3099212233191972,0,10,7
1.2953096399826827,1.3077605427065981,0,10,8
1.2951059626359722,1.3019874036395935,0,10,9
1.2895648802101927,1.2982617360965445,0,10,10
1.312555341938468,1.299055538516172,0,10,11
1.2975353931500748,1.3000693712724076,0,10,12
1.2834624184874952,1.3003006129828183,0,10,13
1.2795588132995712,1.2973312871365608,0,10,14
1.302607009029556,1.2940687618510465,0,10,15
1.2855986905223666,1.2969080888772313,0,10,16
1.2885644433368488,1.2926986138696577,0,10,17
1.2765414722355473,1.290287864862112,0,10,18
1.2763617631211641,1.2899981575340829,0,10,19
1.2885934062079512,1.284771297132248,0,10,20
1.2588101331714168,1.280646385858163,0,10,21
1.2873227861937404,1.2776610769970675,0,10,22
1.2807543105945016,1.2784675912179693,0,10,23
1.2677885957258657,1.2780990909088177,0,10,24
1.2834467601273307,1.2783689939020053,0,10,25
1.258486071621806,1.272897322050462,0,10,26
1.282937307642717,1.2756609514292785,0,10,27
1.2732100314121884,1.2766191738902601,0,10,28
1.2676684441591608,1.275612272961398,0,10,29
1.2755034374646017,1.2749562080734724,0,10,30
1.2613985192377664,1.2734459242069605,0,10,31
1.2667478484302916,1.272149849122419,0,10,32
1.2570907224041716,1.2649105155182958,0,10,33
1.264612048372024,1.2672761591510262,0,10,34
1.2632704997942612,1.2661344498689333,0,10,35
1.260758304428342,1.270422139583593,0,10,36
1.276006705983033,1.2704753779325473,0,10,37
1.299342111543947,1.2709309760528276,0,10,38
1.2761615773286468,1.2700071129450148,0,10,39
1.2680646249405738,1.273473702654054,0,10,40
1.22507708973541,1.272385383289407,0,10,41
1.284839601969258,1.2686724745774571,0,10,42
1.2548890970293793,1.2683064271964437,0,10,43
1.367031494151532,1.341108067364587,1,10,1
1.3372755159728438,1.3411279992600524,1,10,2
1.3441727994764763,1.3359067824757722,1,10,3
1.3247604656423988,1.3329253346260486,1,10,4
1.314802405662073,1.3273535206370732,1,10,5
1.3005247156989839,1.3213365455028243,1,10,6
1.3216792468602014,1.3219692168106258,1,10,7
1.3115464211191936,1.3183009806831365,1,10,8
1.314568643658565,1.3168672385004438,1,10,9
1.324797418988373,1.3183586670723535,1,10,10
1.3102538774829835,1.31799613147058,1,10,11
1.3118414773184373,1.315653116938214,1,10,12
1.3096165469580672,1.3121514190001689,1,10,13
1.3096951770305292,1.3075938380301382,1,10,14
1.3139115906852412,1.3069372252961242,1,10,15
1.3103714152861698,1.302171500901651,1,10,16
1.3040803993830432,1.2988909347471465,1,10,17
1.3022902681624744,1.2973212461287502,1,10,18
1.3019116908162727,1.2973012902465695,1,10,19
1.2856241434791242,1.2938977601359452,1,10,20
1.29966975724041,1.2935385035565277,1,10,21
1.2934675748387432,1.291448790614651,1,10,22
1.279450594484167,1.2897040560639186,1,10,23
1.2767760254298899,1.290117981265152,1,10,24
1.293863601221026,1.2853242902350137,1,10,25
1.2882961214568633,1.2902377836613932,1,10,26
1.2918353602236896,1.2894077024943833,1,10,27
1.2858871326351098,1.2909177366199454,1,10,28
1.2655006985395103,1.2886935989715271,1,10,29
1.277097246662219,1.2865224570525895,1,10,30
1.273808983072713,1.2870259301589164,1,10,31
1.2948775294851285,1.2846004372413369,1,10,32
1.2771770199168317,1.286079780598723,1,10,33
1.2975884969955347,1.2855326520962065,1,10,34
1.288107364837232,1.2875658969013413,1,10,35
1.2793694510470126,1.2851594637938275,1,10,36
1.2941865321139594,1.2865209629315832,1,10,37
1.2822798789612646,1.2847807534768634,1,10,38
1.273332697395941,1.280218174876785,1,10,39
1.259372495769858,1.2834806637818512,1,10,40
1.2653784325840305,1.2833269674749013,1,10,41
1.2716586526757567,1.282195713197955,1,10,42
1.258237597429386,1.280687233564937,1,10,43
1.285944952975008,1.285473673108478,1,10,44
1.2577935042255175,1.2826360329037654,1,10,45
1.2832903095106298,1.286559218377024,1,10,46
1.264600832859391,1.2854715391855056,1,10,47
1.2603499819501287,1.286720317845007,1,10,48
1.278678564790149,1.2853554501288103,1,10,49
1.3858910176591477,1.3488266463440568,2,10,1
1.3748689217208894,1.33579122132176,2,10,2
1.3197944403867528,1.327571333669393,2,10,3
1.3212822359879923,1.321071713848677,2,10,4
1.3268776228121277,1.317740241951785,2,10,5
1.3035989601848332,1.3147820829926287,2,10,6
1.307867776652247,1.3136032145792385,2,10,7
1.2874714998150072,1.3102297217428727,2,10,8
1.3096904305614223,1.30919225221776,2,10,9
1.2797678828825854,1.306093697596501,2,10,10
1.289877000863671,1.3035973663993563,2,10,11
1.2828093218451557,1.3023952229795368,2,10,12
1.272299983680709,1.3002249406243578,2,10,13
1.2746676621266175,1.2979053173028325,2,10,14
1.2940203672718684,1.2989179773055912,2,10,15
1.290577438794134,1.2991606060753218,2,10,16
1.2518002750667483,1.2959345003625329,2,10,17
1.2763797735883078,1.2936078298703433,2,10,18
1.2575525577354834,1.2929587048371745,2,10,19
1.2457664245798483,1.2921430369288,2,10,20
1.2791395361626223,1.2918291526701948,2,10,21
1.275726223192999,1.2902710041527337,2,10,22
1.2702381163521377,1.2934357164531045,2,10,23
