Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_1Layer,ClinVec,128,0.6329762118648082,0.06654063636831321,0.09280102098767913,0.029453841347135582,0.0921423710192005,0.009502646408034887
