Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_NF_30_days,XGBoost,Word2Vec,1,50,0.01,0.7096657633242999,0.5906960892902786,0.08067327989619864,0.125
mimic_cohort_NF_30_days,XGBoost,Word2Vec,2,50,0.01,0.6886135508155584,0.7204925737920661,0.13559473158236343,0.17307692307692307
mimic_cohort_NF_30_days,XGBoost,Word2Vec,3,50,0.001,0.689608863521907,0.7064341300722624,0.13352293551114638,0.14
mimic_cohort_NF_30_days,XGBoost,Word2Vec,4,50,0.005,0.7037876852324988,0.6739049278247884,0.12436728225091676,0.15
mimic_cohort_NF_30_days,RandomForest,Word2Vec,0,50,0.005,0.6820922989807474,0.7273604002749982,0.11917084856232484,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,1,50,0.0,0.7454080096356519,0.6108247422680413,0.10567894818899085,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,2,50,0.001,0.7111982434127979,0.7711317916901673,0.15920714650472012,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,3,50,0.005,0.7292093335571597,0.7116193023902169,0.12152847111383236,0.0
mimic_cohort_NF_30_days,RandomForest,Word2Vec,4,50,0.01,0.7018235820132857,0.67258793761407,0.1008564151845279,0.0
mimic_cohort_NF_30_days,CatBoost,Word2Vec,0,50,0.001,0.6911381653454133,0.6858719731112979,0.142090882506322,0.19753086419753085
mimic_cohort_NF_30_days,CatBoost,Word2Vec,1,50,0.001,0.7490213791026799,0.6138067649314134,0.07809059770479673,0.16129032258064516
mimic_cohort_NF_30_days,CatBoost,Word2Vec,2,50,0.01,0.707465495608532,0.7499529986839633,0.15835851843420853,0.2553191489361702
mimic_cohort_NF_30_days,CatBoost,Word2Vec,3,50,0.0,0.6843041799563538,0.6693822957198443,0.15393666910011544,0.175
mimic_cohort_NF_30_days,CatBoost,Word2Vec,4,50,0.01,0.6952606029637199,0.6870333499253359,0.10800295315197293,0.19718309859154928
mimic_cohort_NF_30_days,XGBoost,Word2Vec,0,100,0.005,0.6657417893544734,0.7041860820410969,0.12930386260983953,0.1348314606741573
mimic_cohort_NF_30_days,XGBoost,Word2Vec,1,100,0.01,0.7329719963866305,0.5799182073783761,0.08764995827646757,0.08450704225352113
