Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,0,10,0.01,47,0.6900840220056962,0.7203821206993796,0.37186474372598055,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,1,10,0.001,39,0.7109003814120928,0.6209836242479834,0.2819925639702508,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,2,10,0.0,41,0.695531006623956,0.6854087775993444,0.3479733142152769,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,3,10,0.001,48,0.7092811834955267,0.6419717628563654,0.33146526985999203,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,4,10,0.01,48,0.7012033044184293,0.6661991080420083,0.36623565404796166,0.38817005545286504
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,0,50,0.001,28,0.826757463282429,0.7660532994923859,0.4786712116197892,0.35431654676258995
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,1,50,0.01,25,0.8253105740036387,0.7239053605633042,0.3857443845217381,0.35879218472468916
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,2,50,0.01,28,0.8266478626308521,0.773865461250223,0.5535237107745034,0.37568058076225047
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,3,50,0.0,26,0.8292914109795658,0.7481860507301146,0.4379634197428536,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,4,50,0.005,24,0.8181064728806758,0.6984103006761617,0.37562256948992756,0.3977164605137964
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,0,100,0.01,10,0.8433021407424484,0.7940284827975184,0.517948432603873,0.36229205175600737
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,1,100,0.0,8,0.8559930805801098,0.7044001402865082,0.3714167657889956,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,2,100,0.01,9,0.8482137610043298,0.8044436514073104,0.5547999103983986,0.37636363636363634
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,3,100,0.001,11,0.8514419202876091,0.7593720712277412,0.49184040997687656,0.3660377358490566
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,4,100,0.005,7,0.8340052305508155,0.7236296935692708,0.4587514854870724,0.39961759082217974
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,0,1000,0.0,7,0.8459458021433511,0.7558375634517766,0.4670478224736584,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,1,1000,0.005,7,0.8600895771020154,0.700859254862816,0.4251798188053921,0.35606731620903453
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,2,1000,0.005,5,0.8509158709939388,0.8058975528195774,0.567193987689682,0.3673469387755102
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,3,1000,0.001,6,0.8520165705903014,0.8024004595338151,0.5327573632062704,0.36466165413533835
mimic_cohort_aplasia_45_days,MLP_2Layer,Node2Vec,4,1000,0.005,6,0.8308713786839377,0.7193713134800748,0.4050766248334492,0.4102060843964671
