Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,0,128,0.0,13,0.6726242067102826,0.6699027072758037,0.3433856372009505,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,1,128,0.0,6,0.671238671331969,0.6660978768176545,0.3439158768083307,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,2,128,0.001,17,0.668045267704689,0.6839945280437756,0.38293486270110993,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,3,128,0.0,14,0.6593524659600405,0.6994550594068386,0.3724696743686978,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_1Layer,ClinVec,4,128,0.0,8,0.6772468290963088,0.6325420802762192,0.3263074801306338,0.38817005545286504
