Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
CatBoost,ClinVec,128,0.6317312646294058,0.044719251022158096,0.08643630883155522,0.015134922388460906,0.09231189305897988,0.0103410072225948
RandomForest,ClinVec,128,0.6514356582498367,0.05415277614383938,0.10580595212830612,0.03964839823799039,0.09348175994905253,0.009738305847265408
XGBoost,ClinVec,128,0.6267704065797901,0.052178728553147376,0.08555304879225444,0.032562022035819975,0.09805508962847566,0.013977723345481387
