Cohort,Model,Feature_Type,Fold,Dimension,Selected_Threshold,Best_Epoch,Val_AUC_Best,Test_AUC,Test_AUPRC,Test_F1
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,0,10,0.005,28,0.6495043309831615,0.6473315002820079,0.31142767886655626,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,1,10,0.005,34,0.6427793019957564,0.6931165187363423,0.3397089285272396,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,2,10,0.001,34,0.6425224234342711,0.6660322369594958,0.3323734358789425,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,3,10,0.005,40,0.6567988233227959,0.6141389787465611,0.30024523222912,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,4,10,0.001,31,0.6628126821772939,0.607358653431161,0.3084827967389322,0.38817005545286504
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,0,50,0.0,13,0.7419154830453157,0.7705160744500846,0.45656683409313503,0.35368043087971274
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,1,50,0.0,13,0.7679182249521475,0.6995508133919659,0.3509224093610807,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,2,50,0.0,17,0.7545315192615343,0.7416549363257268,0.4354752534897564,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,3,50,0.001,17,0.7565213124238106,0.7397814191129789,0.4139388466129298,0.36261682242990656
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,4,50,0.0,12,0.7613321676269004,0.6740181268882176,0.3715256177887909,0.38817005545286504
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,0,100,0.001,9,0.7702864066513856,0.7614001692047376,0.4554078236872632,0.3546354635463546
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,1,100,0.0,11,0.7702024477677613,0.7097350743248712,0.37620399834403606,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,2,100,0.005,11,0.7644797948340932,0.7570167264748838,0.5073608758112593,0.36475770925110135
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,3,100,0.005,9,0.7662613122171945,0.7062649272908668,0.3886175377973069,0.3643192488262911
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,4,100,0.0,7,0.7739691441309731,0.6858149906488276,0.3725027428826606,0.38817005545286504
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,0,1000,0.001,4,0.7890055641313878,0.8038987591652567,0.530320050104331,0.35399820305480684
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,1,1000,0.0,6,0.8066331334977136,0.7295775217848761,0.4304658888824948,0.35500878734622143
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,2,1000,0.0,2,0.7817892206817566,0.7887415161548272,0.5420793057680614,0.3615720524017467
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,3,1000,0.001,4,0.7996058802867828,0.7684380385161894,0.453597491204144,0.362956033676333
mimic_cohort_aplasia_45_days,MLP_1Layer,Node2Vec,4,1000,0.0,3,0.7993641898876191,0.7084232484534598,0.37395681559715843,0.38817005545286504
