Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_2Layer,Kane,10,0.6567703503521528,0.03332345537289042,0.3447635326296077,0.039658353273002704,0.36420962970209053,0.013956319169812511
MLP_2Layer,Kane,50,0.7390755547912502,0.022048970378939842,0.4439555197434058,0.03168546330114701,0.3651284361483185,0.015430514518678088
MLP_2Layer,Kane,100,0.7448298072992616,0.019891765563980902,0.46332810579807376,0.044196117945905534,0.3668485468882118,0.01307813002377367
MLP_2Layer,Kane,1000,0.756302555076503,0.02959126673699052,0.4890025422871182,0.03826691398900874,0.3706197502452374,0.02336405867904292
