Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_1Layer,Word2Vec,10,0.7613818253648568,0.019034709036801007,0.42873193179175545,0.030099794100561496,0.36497557895784183,0.015055843273711466
MLP_1Layer,Word2Vec,50,0.7659912854877693,0.029939509901639197,0.448273348470143,0.05022987196462437,0.36440788782256184,0.013888562103565654
MLP_1Layer,Word2Vec,100,0.7647533523425603,0.030312171830101393,0.445780019433483,0.038058452399758316,0.36601743354757255,0.012796724952213403
MLP_1Layer,Word2Vec,1000,0.7631957281929216,0.027551176648791913,0.4311966852272514,0.03535383705165648,0.36752111399532383,0.015799977338970986
