Model,Feature_Type,Dimension,Test_AUC_Mean,Test_AUC_Std,Test_AUPRC_Mean,Test_AUPRC_Std,Test_F1_Mean,Test_F1_Std
MLP_2Layer,Word2Vec,10,0.7028034079407258,0.044998130585683964,0.14627832992840734,0.048950535632585064,0.0921423710192005,0.009502646408034887
MLP_2Layer,Word2Vec,50,0.7128908807324372,0.06239187571512318,0.16391113354384285,0.060854672209770214,0.0921423710192005,0.009502646408034887
MLP_2Layer,Word2Vec,100,0.719874870308884,0.05958087135879227,0.16436670478717477,0.0737429157962206,0.09217591657954828,0.009496015100491738
MLP_2Layer,Word2Vec,1000,0.7090905089448153,0.06679590932643394,0.15803022281117335,0.0655136036360138,0.0921423710192005,0.009502646408034887
