train_loss,val_loss,Fold,Dimension,Epoch
1.121820708881007,1.0943078961170896,0,10,1
1.1005122506593819,1.0830322123798537,0,10,2
1.0946627670193312,1.0754708226495473,0,10,3
1.0671313868299528,1.0695609963424164,0,10,4
1.0749288183808574,1.0647459147681653,0,10,5
1.073316680718653,1.0603867615168017,0,10,6
1.0775949355731593,1.0604782321775068,0,10,7
1.075230356378338,1.0590592658312339,0,10,8
1.065225813650443,1.0577912972599588,0,10,9
1.053341297283923,1.0540249756573643,0,10,10
1.0527894337972006,1.0526808580289524,0,10,11
1.054231649995097,1.0505621550788342,0,10,12
1.0542788582558957,1.0498321535375954,0,10,13
1.0517840051749725,1.0475494790492021,0,10,14
1.0536463759207084,1.0468298281730455,0,10,15
1.0482827354415356,1.0465193258007401,0,10,16
1.0528119523579536,1.0445618686739235,0,10,17
1.0609399175545198,1.046737579145803,0,10,18
1.0529480059447989,1.0463323030179457,0,10,19
1.0380597069149926,1.0435235338361182,0,10,20
1.0438547541142498,1.0410580847415434,0,10,21
1.04568361554827,1.0400518981898828,0,10,22
1.0419940577283904,1.0396560390033105,0,10,23
1.040530987062316,1.0377501028079876,0,10,24
1.0338030663089475,1.037335161246242,0,10,25
1.0435870137027086,1.034753193910594,0,10,26
1.050772880569995,1.0346076901332346,0,10,27
1.0412564832478084,1.0340233524673323,0,10,28
1.0365058322377334,1.0310145853567243,0,10,29
1.0360115762082687,1.0313735253176812,0,10,30
1.0354091620593338,1.029198952815507,0,10,31
1.0365460745296122,1.0314652865448566,0,10,32
1.035569395140338,1.027632680824204,0,10,33
1.0359198402420582,1.027070233717178,0,10,34
1.051533757875178,1.0285850273446793,0,10,35
1.0452523430928928,1.0298074280415672,0,10,36
1.0362747223974509,1.0292178232411067,0,10,37
1.0330582154710346,1.028443164240751,0,10,38
1.031001197230495,1.0250690879165978,0,10,39
1.032381049841334,1.0266768515554459,0,10,40
1.0266822814941405,1.024096668606073,0,10,41
1.0378755249592089,1.024295186937201,0,10,42
1.0399980169892558,1.0188350707119718,0,10,43
1.036370301493453,1.024982975254201,0,10,44
1.0403617606153153,1.0244544133136564,0,10,45
1.0280764190800196,1.0214541329760738,0,10,46
1.0289994107516902,1.0234137236232488,0,10,47
1.0336353886448324,1.0249200895391621,0,10,48
1.0339969871947483,1.0232704633903977,0,10,49
1.02938324116772,1.0217263468455557,0,10,50
1.159304676802331,1.1132531163098909,1,10,1
1.1263628839751663,1.0988100975578174,1,10,2
1.1011178908399697,1.0895533217776328,1,10,3
1.0874656245273715,1.0824635796106228,1,10,4
1.0864988409609322,1.0782364455984594,1,10,5
1.08153282375161,1.0762134409764723,1,10,6
1.0779398776013884,1.0743001609618816,1,10,7
1.0761965252179886,1.07328076257396,1,10,8
1.0727022926972172,1.0718889521321686,1,10,9
1.077102525347377,1.0711319172114357,1,10,10
1.0721396994928238,1.0694571253560563,1,10,11
1.068229172648637,1.0694397381203657,1,10,12
